representation,target,alpha,fit_intercept,real_val_MAE,stress_val_MAE,selection_score
B_FULL_INTERACTIONS,score_originality,316.22776601683796,False,57.75906198416183,48.033365117179024,53.8687832373687
B_FULL_INTERACTIONS,score_originality,1000.0,False,59.31536513655933,48.43054445584615,54.96143686427406
C_SOLUTION_HANDCRAFTED,score_completeness,31.622776601683793,True,8.898503944055358,14.448508368598091,11.118505713872452
C_SOLUTION_HANDCRAFTED,score_completeness,100.0,True,8.381051419386223,15.937631607055664,11.403683494454
C_SOLUTION_HANDCRAFTED,score_completeness,10.0,True,10.216115695327076,13.250493579440647,11.429866848972505
C_SOLUTION_HANDCRAFTED,score_completeness,316.22776601683796,True,7.633195620864185,17.496903949313694,11.578678952243989
C_SOLUTION_HANDCRAFTED,score_completeness,1000.0,True,7.300805163027635,18.567521625094944,11.80749174785456
C_SOLUTION_HANDCRAFTED,score_completeness,3.1622776601683795,True,12.520294417196245,13.128684997558594,12.763650649341184
C_SOLUTION_HANDCRAFTED,score_completeness,1.0,True,15.16187929751268,15.08442242940267,15.130896550268677
C_SOLUTION_HANDCRAFTED,score_completeness,0.31622776601683794,True,17.20722767844129,16.78647910224067,17.03892824796104
C_SOLUTION_HANDCRAFTED,score_completeness,0.1,True,17.742497572258337,17.071477042304146,17.47408936027666
C_SOLUTION_HANDCRAFTED,score_completeness,0.03162277660168379,True,17.87494517084378,17.05997149149577,17.548955699104575
C_SOLUTION_HANDCRAFTED,score_completeness,0.01,True,18.04768343114141,17.183834287855362,17.70214377382699
